loan_id,customer_id,loan_type,principal_amount,interest_rate,term_months,monthly_payment,outstanding_balance,application_date,approval_date,disbursement_date,maturity_date,status,collateral_type,credit_score_at_application,debt_to_income_ratio,late_payments_count,days_past_due,created_at
PMLA-L000607-SYN,PMLA-C001036-SYN,PERSONAL,43906.91,5.32,12,3841.85,6817.94,2022-12-28,2023-01-14,2023-01-28,2024-01-09,ACTIVE,NONE,823,0.44,2,0,2026-01-10 21:04:43
PMLA-L000608-SYN,PMLA-C000678-SYN,PERSONAL,35135.6,11.54,48,768.59,23736.52,2023-07-16,2023-07-29,2023-08-12,2027-07-08,ACTIVE,NONE,820,0.16,4,0,2026-01-10 21:04:43
PMLA-L000609-SYN,PMLA-C000222-SYN,STUDENT,54284.54,7.65,180,316.66,24951.23,2024-04-07,2024-04-22,2024-04-23,2039-02-03,ACTIVE,NONE,786,0.31,1,0,2026-01-10 21:04:43
PMLA-L000610-SYN,PMLA-C000107-SYN,MORTGAGE,965232.09,11.08,120,8445.78,965232.09,2019-05-25,2019-06-18,2019-06-28,2029-04-26,APPROVED,SAVINGS,845,0.43,0,0,2026-01-10 21:04:43
PMLA-L000611-SYN,PMLA-C001363-SYN,MORTGAGE,696708.88,5.96,60,12192.41,91103.14,2022-08-16,2022-09-02,2022-09-11,2027-08-07,ACTIVE,SAVINGS,602,0.47,1,0,2026-01-10 21:04:43
PMLA-L000612-SYN,PMLA-C000622-SYN,MORTGAGE,890473.07,7.88,300,3116.66,890473.07,2023-07-28,2023-08-14,2023-08-20,2048-04-04,WRITTEN_OFF,NONE,673,0.53,0,0,2026-01-10 21:04:43
PMLA-L000613-SYN,PMLA-C001287-SYN,MORTGAGE,1194848.48,3.94,240,5227.46,0,2020-04-03,2020-04-28,2020-05-06,2040-01-14,CLOSED,SAVINGS,790,0.38,0,0,2026-01-10 21:04:43
PMLA-L000614-SYN,PMLA-C001283-SYN,LINE_OF_CREDIT,29954.52,10.57,0,0,29954.52,2023-01-03,2023-01-17,2023-01-24,,APPROVED,NONE,789,0.43,0,0,2026-01-10 21:04:43
PMLA-L000615-SYN,PMLA-C000767-SYN,PERSONAL,10492.35,5.78,12,918.08,10492.35,2022-06-26,2022-07-25,2022-08-03,2023-07-20,APPROVED,NONE,642,0.23,0,0,2026-01-10 21:04:43
PMLA-L000616-SYN,PMLA-C001062-SYN,MORTGAGE,999683.91,11.75,60,17494.47,870176.27,2020-02-23,2020-03-04,2020-03-07,2025-02-06,ACTIVE,PROPERTY,616,0.37,0,0,2026-01-10 21:04:43
PMLA-L000617-SYN,PMLA-C000513-SYN,AUTO,78980.98,6.59,48,1727.71,78980.98,2018-01-21,2018-01-27,2018-02-08,2022-01-06,APPROVED,PROPERTY,582,0.17,0,0,2026-01-10 21:04:43
PMLA-L000618-SYN,PMLA-C001460-SYN,LINE_OF_CREDIT,19077.19,9.49,0,0,19077.19,2021-02-08,,,,REJECTED,NONE,787,0.51,0,0,2026-01-10 21:04:43
PMLA-L000619-SYN,PMLA-C000836-SYN,PERSONAL,7658.46,8.31,24,335.06,1671.81,2020-09-11,2020-10-03,2020-10-15,2022-09-23,ACTIVE,NONE,590,0.27,0,0,2026-01-10 21:04:43
PMLA-L000620-SYN,PMLA-C000629-SYN,AUTO,72051.94,6.1,72,1050.76,72051.94,2023-05-01,2023-05-04,2023-05-18,2029-04-02,APPROVED,NONE,786,0.38,0,0,2026-01-10 21:04:43
PMLA-L000621-SYN,PMLA-C000088-SYN,AUTO,28552.0,9.02,72,416.38,0,2020-12-19,2020-12-27,2020-12-31,2026-11-26,CLOSED,SAVINGS,702,0.15,0,0,2026-01-10 21:04:43
PMLA-L000622-SYN,PMLA-C000515-SYN,AUTO,48893.05,11.44,60,855.63,48893.05,2018-09-28,2018-09-29,2018-10-09,2023-09-03,APPROVED,SAVINGS,677,0.25,0,0,2026-01-10 21:04:43
PMLA-L000623-SYN,PMLA-C000857-SYN,MORTGAGE,808136.15,5.72,300,2828.48,808136.15,2018-03-28,2018-04-25,2018-05-04,2042-12-15,APPROVED,VEHICLE,612,0.26,0,0,2026-01-10 21:04:43
PMLA-L000624-SYN,PMLA-C001271-SYN,AUTO,26114.54,3.32,84,326.43,26114.54,2019-07-20,2019-08-10,2019-08-23,2026-07-04,APPROVED,NONE,734,0.29,0,0,2026-01-10 21:04:43
PMLA-L000625-SYN,PMLA-C000722-SYN,LINE_OF_CREDIT,72271.59,5.44,0,0,28466.9,2018-11-08,2018-11-28,2018-12-07,,ACTIVE,NONE,815,0.19,0,0,2026-01-10 21:04:43
PMLA-L000626-SYN,PMLA-C000493-SYN,PERSONAL,34412.95,7.49,12,3011.13,18551.75,2022-01-24,2022-02-05,2022-02-18,2023-01-31,ACTIVE,NONE,843,0.53,0,0,2026-01-10 21:04:43
PMLA-L000627-SYN,PMLA-C000896-SYN,AUTO,23141.35,9.48,36,674.96,23141.35,2020-09-11,2020-09-25,2020-09-28,2023-09-10,APPROVED,NONE,745,0.29,0,0,2026-01-10 21:04:43
PMLA-L000628-SYN,PMLA-C000770-SYN,AUTO,15830.24,3.33,36,461.72,9922.7,2018-07-24,2018-07-31,2018-08-12,2021-07-15,ACTIVE,SAVINGS,838,0.28,0,0,2026-01-10 21:04:43
PMLA-L000629-SYN,PMLA-C000077-SYN,AUTO,54916.07,8.87,72,800.86,54916.07,2019-11-11,2019-12-10,2019-12-15,2025-11-08,APPROVED,NONE,765,0.16,0,0,2026-01-10 21:04:43
PMLA-L000630-SYN,PMLA-C000204-SYN,MORTGAGE,658395.92,6.4,240,2880.48,408071.19,2019-05-18,2019-06-10,2019-06-23,2039-02-25,ACTIVE,VEHICLE,601,0.35,0,0,2026-01-10 21:04:43
PMLA-L000631-SYN,PMLA-C001415-SYN,AUTO,31511.25,5.3,48,689.31,0,2022-01-17,2022-01-25,2022-01-28,2026-01-04,CLOSED,SAVINGS,718,0.27,0,0,2026-01-10 21:04:43
PMLA-L000632-SYN,PMLA-C000968-SYN,PERSONAL,38045.46,3.99,48,832.24,0,2018-04-11,2018-04-19,2018-04-29,2022-03-29,CLOSED,NONE,603,0.27,0,0,2026-01-10 21:04:43
PMLA-L000633-SYN,PMLA-C000157-SYN,MORTGAGE,1298793.59,4.93,360,3788.15,1298793.59,2022-11-06,2022-11-26,2022-11-29,2052-06-21,APPROVED,SAVINGS,598,0.19,0,0,2026-01-10 21:04:43
PMLA-L000634-SYN,PMLA-C000501-SYN,PERSONAL,12759.77,8.44,48,279.12,2692.58,2023-10-04,2023-10-22,2023-11-03,2027-10-01,ACTIVE,NONE,658,0.33,4,0,2026-01-10 21:04:43
PMLA-L000635-SYN,PMLA-C000362-SYN,STUDENT,79824.76,8.34,60,1396.93,79824.76,2019-05-16,2019-06-07,2019-06-09,2024-05-11,APPROVED,NONE,650,0.34,0,0,2026-01-10 21:04:43
PMLA-L000636-SYN,PMLA-C000777-SYN,AUTO,71810.46,7.98,48,1570.85,45325.95,2023-12-15,2024-01-10,2024-01-22,2027-12-20,ACTIVE,NONE,620,0.47,2,0,2026-01-10 21:04:43
PMLA-L000637-SYN,PMLA-C000401-SYN,PERSONAL,21833.48,4.58,60,382.09,21833.48,2020-04-23,2020-05-22,2020-05-31,2025-04-26,APPROVED,NONE,679,0.17,0,0,2026-01-10 21:04:43
PMLA-L000638-SYN,PMLA-C000721-SYN,AUTO,51218.01,9.92,48,1120.39,35749.22,2023-12-18,2024-01-15,2024-01-27,2027-12-25,ACTIVE,NONE,740,0.26,2,0,2026-01-10 21:04:43
PMLA-L000639-SYN,PMLA-C000240-SYN,PERSONAL,35587.75,2.69,24,1556.96,35587.75,2018-04-28,2018-05-28,2018-06-05,2020-05-17,APPROVED,NONE,651,0.41,0,0,2026-01-10 21:04:43
PMLA-L000640-SYN,PMLA-C001341-SYN,AUTO,72678.19,5.32,48,1589.84,72678.19,2019-01-01,2019-01-23,2019-02-03,2023-01-02,APPROVED,SAVINGS,656,0.42,0,0,2026-01-10 21:04:43
PMLA-L000641-SYN,PMLA-C001042-SYN,PERSONAL,46727.84,6.57,60,817.74,46727.84,2024-02-28,2024-03-02,2024-03-04,2029-02-04,APPROVED,NONE,779,0.41,0,0,2026-01-10 21:04:43
PMLA-L000642-SYN,PMLA-C000942-SYN,PERSONAL,10667.99,4.15,24,466.72,2928.3,2023-05-08,2023-05-23,2023-06-04,2025-05-12,ACTIVE,NONE,747,0.48,4,0,2026-01-10 21:04:43
PMLA-L000643-SYN,PMLA-C001307-SYN,MORTGAGE,422793.96,2.6,60,7398.89,0,2018-07-13,2018-07-31,2018-08-09,2023-07-05,CLOSED,SAVINGS,625,0.18,0,0,2026-01-10 21:04:43
PMLA-L000644-SYN,PMLA-C001297-SYN,AUTO,39370.72,4.48,48,861.23,39370.72,2023-01-18,2023-02-16,2023-02-27,2027-01-26,APPROVED,PROPERTY,776,0.22,0,0,2026-01-10 21:04:43
PMLA-L000645-SYN,PMLA-C001175-SYN,MORTGAGE,452387.11,11.48,120,3958.39,0,2018-08-22,2018-09-21,2018-10-02,2028-07-30,CLOSED,SAVINGS,649,0.46,0,0,2026-01-10 21:04:43
PMLA-L000646-SYN,PMLA-C001108-SYN,AUTO,35674.81,8.7,36,1040.52,15825.62,2019-03-05,2019-03-09,2019-03-20,2022-02-21,ACTIVE,NONE,780,0.39,0,0,2026-01-10 21:04:43
PMLA-L000647-SYN,PMLA-C001228-SYN,MORTGAGE,682149.03,5.42,360,1989.6,0,2019-02-25,2019-03-20,2019-03-22,2048-10-13,CLOSED,VEHICLE,608,0.43,0,0,2026-01-10 21:04:43
PMLA-L000648-SYN,PMLA-C001493-SYN,LINE_OF_CREDIT,86309.02,7.67,0,0,86309.02,2022-05-15,2022-05-19,2022-05-27,,APPROVED,NONE,738,0.54,0,0,2026-01-10 21:04:43
PMLA-L000649-SYN,PMLA-C001071-SYN,AUTO,73291.6,2.88,72,1068.84,0,2018-09-27,2018-09-30,2018-10-08,2024-08-29,CLOSED,SAVINGS,723,0.49,0,0,2026-01-10 21:04:43
PMLA-L000650-SYN,PMLA-C001003-SYN,LINE_OF_CREDIT,64869.95,2.9,0,0,64869.95,2020-04-07,2020-04-14,2020-04-27,,APPROVED,NONE,843,0.39,0,0,2026-01-10 21:04:43
PMLA-L000651-SYN,PMLA-C000649-SYN,PERSONAL,6378.38,10.98,24,279.05,0,2022-03-20,2022-03-28,2022-04-09,2024-03-17,CLOSED,NONE,691,0.33,0,0,2026-01-10 21:04:43
PMLA-L000652-SYN,PMLA-C000062-SYN,AUTO,73197.61,4.1,72,1067.47,73197.61,2019-07-20,2019-08-16,2019-08-26,2025-07-15,APPROVED,VEHICLE,790,0.28,0,0,2026-01-10 21:04:43
PMLA-L000653-SYN,PMLA-C001420-SYN,MORTGAGE,663614.27,7.67,360,1935.54,663614.27,2018-04-03,2018-04-17,2018-04-29,2047-11-11,APPROVED,NONE,746,0.48,0,0,2026-01-10 21:04:43
PMLA-L000654-SYN,PMLA-C000341-SYN,MORTGAGE,946127.2,2.56,240,4139.31,946127.2,2019-06-22,2019-07-10,2019-07-22,2039-03-27,APPROVED,SAVINGS,636,0.41,0,0,2026-01-10 21:04:43
PMLA-L000655-SYN,PMLA-C001321-SYN,LINE_OF_CREDIT,27196.54,4.47,0,0,0,2019-09-15,2019-10-05,2019-10-15,,CLOSED,NONE,606,0.51,0,0,2026-01-10 21:04:43
PMLA-L000656-SYN,PMLA-C000410-SYN,AUTO,54072.77,4.62,48,1182.84,16728.17,2020-03-05,2020-03-06,2020-03-14,2024-02-14,ACTIVE,PROPERTY,587,0.24,3,0,2026-01-10 21:04:43
PMLA-L000657-SYN,PMLA-C001373-SYN,PERSONAL,41371.24,5.68,48,905.0,41371.24,2023-09-21,2023-10-11,2023-10-16,2027-09-20,APPROVED,NONE,656,0.44,0,0,2026-01-10 21:04:43
PMLA-L000658-SYN,PMLA-C000386-SYN,AUTO,77471.42,9.6,72,1129.79,77471.42,2019-01-17,2019-02-03,2019-02-07,2025-01-02,APPROVED,NONE,848,0.16,0,0,2026-01-10 21:04:43
PMLA-L000659-SYN,PMLA-C000718-SYN,PERSONAL,14166.46,7.57,12,1239.57,7143.02,2019-07-13,2019-07-21,2019-07-25,2020-07-15,ACTIVE,NONE,686,0.48,0,0,2026-01-10 21:04:43
PMLA-L000660-SYN,PMLA-C000497-SYN,PERSONAL,18430.68,7.78,12,1612.68,18430.68,2022-02-05,2022-02-06,2022-02-11,2023-02-01,APPROVED,NONE,586,0.4,0,0,2026-01-10 21:04:43
PMLA-L000661-SYN,PMLA-C001065-SYN,PERSONAL,29288.72,3.11,60,512.55,29288.72,2021-09-15,,,,REJECTED,NONE,677,0.27,0,0,2026-01-10 21:04:43
PMLA-L000662-SYN,PMLA-C000742-SYN,PERSONAL,41143.3,3.77,36,1200.01,41143.3,2021-11-03,2021-11-11,2021-11-24,2024-10-26,APPROVED,NONE,732,0.51,0,0,2026-01-10 21:04:43
PMLA-L000663-SYN,PMLA-C001392-SYN,STUDENT,32568.44,4.93,180,189.98,32568.44,2018-09-23,2018-10-02,2018-10-03,2033-07-15,APPROVED,NONE,764,0.15,0,0,2026-01-10 21:04:43
PMLA-L000664-SYN,PMLA-C001249-SYN,BUSINESS,126589.33,7.99,36,3692.19,0,2024-03-14,2024-04-06,2024-04-07,2027-03-22,CLOSED,VEHICLE,656,0.5,0,0,2026-01-10 21:04:43
PMLA-L000665-SYN,PMLA-C001316-SYN,AUTO,78680.79,7.42,60,1376.91,78680.79,2022-06-12,2022-07-09,2022-07-10,2027-06-13,APPROVED,SAVINGS,649,0.48,0,0,2026-01-10 21:04:43
PMLA-L000666-SYN,PMLA-C000663-SYN,AUTO,23277.52,5.58,84,290.97,23277.52,2021-02-28,2021-03-10,2021-03-24,2028-02-02,APPROVED,PROPERTY,774,0.53,0,0,2026-01-10 21:04:43
PMLA-L000667-SYN,PMLA-C000806-SYN,AUTO,16582.8,4.81,84,207.28,16582.8,2020-04-15,2020-05-15,2020-05-23,2027-04-09,APPROVED,PROPERTY,619,0.44,0,0,2026-01-10 21:04:43
PMLA-L000668-SYN,PMLA-C000276-SYN,PERSONAL,22410.04,10.32,48,490.22,22410.04,2022-09-26,2022-10-16,2022-10-20,2026-09-25,APPROVED,NONE,773,0.3,0,0,2026-01-10 21:04:43
PMLA-L000669-SYN,PMLA-C001051-SYN,PERSONAL,46645.7,8.11,24,2040.75,6571.19,2022-04-07,2022-04-13,2022-04-25,2024-04-02,ACTIVE,NONE,748,0.2,4,0,2026-01-10 21:04:43
PMLA-L000670-SYN,PMLA-C000031-SYN,AUTO,31203.4,9.9,48,682.57,31203.4,2023-05-04,2023-05-26,2023-06-04,2027-05-05,APPROVED,SAVINGS,812,0.41,0,0,2026-01-10 21:04:43
PMLA-L000671-SYN,PMLA-C001101-SYN,AUTO,75615.15,4.47,84,945.19,13450.03,2020-03-28,2020-04-10,2020-04-20,2027-03-05,ACTIVE,VEHICLE,746,0.19,2,0,2026-01-10 21:04:43
PMLA-L000672-SYN,PMLA-C001237-SYN,MORTGAGE,796394.44,7.41,180,4645.63,796394.44,2020-05-20,2020-06-14,2020-06-19,2035-03-28,APPROVED,PROPERTY,672,0.26,0,0,2026-01-10 21:04:43
PMLA-L000673-SYN,PMLA-C000641-SYN,PERSONAL,24972.73,6.77,60,437.02,24972.73,2018-06-15,2018-07-10,2018-07-13,2023-06-14,APPROVED,NONE,801,0.45,0,0,2026-01-10 21:04:43
PMLA-L000674-SYN,PMLA-C000327-SYN,STUDENT,83814.65,5.06,120,733.38,83814.65,2022-05-05,2022-06-02,2022-06-16,2032-04-10,APPROVED,NONE,789,0.36,0,0,2026-01-10 21:04:43
PMLA-L000675-SYN,PMLA-C000375-SYN,MORTGAGE,642692.36,6.81,120,5623.56,0,2022-03-04,2022-03-19,2022-03-21,2032-01-26,CLOSED,NONE,710,0.21,0,0,2026-01-10 21:04:43
PMLA-L000676-SYN,PMLA-C000210-SYN,PERSONAL,38174.26,5.96,12,3340.25,38174.26,2019-12-17,2019-12-19,2019-12-30,2020-12-13,APPROVED,NONE,727,0.22,0,0,2026-01-10 21:04:43
PMLA-L000677-SYN,PMLA-C000898-SYN,MORTGAGE,1405365.96,4.88,60,24593.9,1228957.1,2018-06-26,2018-07-20,2018-07-31,2023-06-24,ACTIVE,VEHICLE,693,0.4,3,0,2026-01-10 21:04:43
PMLA-L000678-SYN,PMLA-C001450-SYN,PERSONAL,22224.51,7.29,24,972.32,0,2022-05-23,2022-05-30,2022-06-12,2024-05-19,CLOSED,NONE,708,0.48,0,0,2026-01-10 21:04:43
PMLA-L000679-SYN,PMLA-C000547-SYN,MORTGAGE,398268.95,2.69,60,6969.71,398268.95,2019-02-01,2019-02-09,2019-02-20,2024-01-14,APPROVED,VEHICLE,760,0.31,0,0,2026-01-10 21:04:43
PMLA-L000680-SYN,PMLA-C001416-SYN,AUTO,47384.19,11.9,72,691.02,47384.19,2023-09-20,2023-09-24,2023-09-28,2029-08-23,APPROVED,NONE,824,0.27,0,0,2026-01-10 21:04:43
PMLA-L000681-SYN,PMLA-C000946-SYN,PERSONAL,7809.09,7.02,48,170.82,6670.68,2020-12-02,2020-12-30,2021-01-04,2024-12-09,ACTIVE,NONE,844,0.28,4,0,2026-01-10 21:04:43
PMLA-L000682-SYN,PMLA-C001450-SYN,PERSONAL,9959.04,3.79,24,435.71,9959.04,2022-10-07,2022-10-19,2022-10-23,2024-10-08,APPROVED,NONE,800,0.23,0,0,2026-01-10 21:04:43
PMLA-L000683-SYN,PMLA-C001374-SYN,AUTO,25052.01,6.3,48,548.01,0,2021-10-03,2021-10-11,2021-10-17,2025-09-20,CLOSED,SAVINGS,753,0.26,0,0,2026-01-10 21:04:43
PMLA-L000684-SYN,PMLA-C001224-SYN,AUTO,78700.54,6.64,72,1147.72,78700.54,2022-10-09,2022-11-01,2022-11-07,2028-09-30,APPROVED,VEHICLE,636,0.33,0,0,2026-01-10 21:04:43
PMLA-L000685-SYN,PMLA-C000634-SYN,MORTGAGE,507972.56,11.46,60,8889.52,367735.45,2018-10-23,2018-11-14,2018-11-23,2023-10-19,ACTIVE,PROPERTY,756,0.45,0,0,2026-01-10 21:04:43
PMLA-L000686-SYN,PMLA-C000309-SYN,PERSONAL,5243.51,8.01,48,114.7,5243.51,2020-11-17,2020-12-01,2020-12-11,2024-11-10,APPROVED,NONE,592,0.48,0,0,2026-01-10 21:04:43
PMLA-L000687-SYN,PMLA-C001193-SYN,MORTGAGE,633386.98,10.95,300,2216.85,0,2021-03-04,2021-03-18,2021-03-26,2045-11-07,CLOSED,SAVINGS,648,0.31,0,0,2026-01-10 21:04:43
PMLA-L000688-SYN,PMLA-C001169-SYN,AUTO,65459.49,3.13,72,954.62,65459.49,2022-07-20,2022-07-27,2022-08-04,2028-06-25,APPROVED,VEHICLE,608,0.24,0,0,2026-01-10 21:04:43
PMLA-L000689-SYN,PMLA-C001252-SYN,MORTGAGE,739180.17,7.1,240,3233.91,739180.17,2021-12-19,2021-12-26,2021-12-31,2041-09-12,APPROVED,SAVINGS,615,0.5,0,0,2026-01-10 21:04:43
PMLA-L000690-SYN,PMLA-C000433-SYN,PERSONAL,18767.67,9.46,36,547.39,18767.67,2019-10-27,,,,REJECTED,NONE,812,0.26,0,0,2026-01-10 21:04:43
PMLA-L000691-SYN,PMLA-C000832-SYN,MORTGAGE,1296711.5,6.15,120,11346.23,0,2022-03-02,2022-03-14,2022-03-15,2032-01-21,CLOSED,PROPERTY,711,0.49,0,0,2026-01-10 21:04:43
PMLA-L000692-SYN,PMLA-C000042-SYN,AUTO,61246.78,5.85,84,765.58,39449.23,2023-04-01,2023-04-28,2023-05-02,2030-03-22,ACTIVE,NONE,831,0.38,0,0,2026-01-10 21:04:43
PMLA-L000693-SYN,PMLA-C001286-SYN,MORTGAGE,1494475.34,4.21,120,13076.66,1494475.34,2023-01-08,2023-02-02,2023-02-11,2032-12-11,APPROVED,NONE,653,0.39,0,0,2026-01-10 21:04:43
PMLA-L000694-SYN,PMLA-C001352-SYN,AUTO,67863.68,7.98,36,1979.36,57056.43,2023-12-14,2024-01-05,2024-01-09,2026-12-20,ACTIVE,NONE,583,0.36,0,0,2026-01-10 21:04:43
PMLA-L000695-SYN,PMLA-C000567-SYN,PERSONAL,45801.77,6.83,12,4007.65,35293.5,2021-01-07,2021-01-29,2021-02-11,2022-01-24,ACTIVE,NONE,584,0.41,0,0,2026-01-10 21:04:43
PMLA-L000696-SYN,PMLA-C000311-SYN,MORTGAGE,1030144.05,10.44,120,9013.76,1030144.05,2018-11-17,2018-12-06,2018-12-10,2028-10-14,APPROVED,VEHICLE,810,0.28,0,0,2026-01-10 21:04:43
PMLA-L000697-SYN,PMLA-C000406-SYN,STUDENT,65078.37,8.65,180,379.62,65078.37,2022-06-11,2022-07-05,2022-07-18,2037-04-17,APPROVED,NONE,587,0.23,0,0,2026-01-10 21:04:43
PMLA-L000698-SYN,PMLA-C000817-SYN,PERSONAL,8548.89,5.59,12,748.03,4737.97,2019-10-04,2019-11-01,2019-11-03,2020-10-26,ACTIVE,NONE,763,0.21,1,0,2026-01-10 21:04:43
PMLA-L000699-SYN,PMLA-C000515-SYN,PERSONAL,39448.63,5.94,36,1150.59,39448.63,2018-12-24,2019-01-03,2019-01-09,2021-12-18,APPROVED,NONE,832,0.44,0,0,2026-01-10 21:04:43
PMLA-L000700-SYN,PMLA-C000614-SYN,MORTGAGE,1234691.49,10.44,240,5401.78,281403.29,2021-07-17,2021-08-08,2021-08-22,2041-04-25,ACTIVE,NONE,626,0.39,0,0,2026-01-10 21:04:43
PMLA-L000701-SYN,PMLA-C001259-SYN,AUTO,70894.81,8.13,36,2067.77,63794.32,2023-01-26,2023-02-21,2023-03-02,2026-02-05,ACTIVE,PROPERTY,660,0.16,1,0,2026-01-10 21:04:43
PMLA-L000702-SYN,PMLA-C000490-SYN,AUTO,46992.0,2.75,72,685.3,46992.0,2023-08-08,2023-08-28,2023-08-29,2029-07-27,APPROVED,VEHICLE,689,0.53,0,0,2026-01-10 21:04:43
PMLA-L000703-SYN,PMLA-C000684-SYN,MORTGAGE,866800.6,7.74,180,5056.34,215615.34,2020-06-07,2020-06-19,2020-06-21,2035-04-02,ACTIVE,VEHICLE,822,0.29,5,0,2026-01-10 21:04:43
PMLA-L000704-SYN,PMLA-C001372-SYN,STUDENT,47205.65,9.15,180,275.37,47205.65,2021-02-24,2021-03-17,2021-03-18,2035-12-29,APPROVED,NONE,720,0.37,0,0,2026-01-10 21:04:43
PMLA-L000705-SYN,PMLA-C000403-SYN,MORTGAGE,1468200.41,6.37,240,6423.38,995326.6,2021-04-19,2021-05-09,2021-05-21,2041-01-24,ACTIVE,NONE,792,0.4,0,0,2026-01-10 21:04:43
PMLA-L000706-SYN,PMLA-C000499-SYN,PERSONAL,23335.91,8.18,12,2041.89,23335.91,2018-11-11,2018-12-09,2018-12-20,2019-12-04,APPROVED,NONE,831,0.27,0,0,2026-01-10 21:04:43
PMLA-L000707-SYN,PMLA-C000021-SYN,PERSONAL,24142.6,11.11,48,528.12,19297.78,2019-05-05,2019-05-17,2019-05-24,2023-04-26,ACTIVE,NONE,799,0.18,4,0,2026-01-10 21:04:43
PMLA-L000708-SYN,PMLA-C000434-SYN,AUTO,28691.64,6.05,60,502.1,28691.64,2019-07-10,2019-07-26,2019-08-06,2024-06-29,APPROVED,PROPERTY,822,0.17,0,0,2026-01-10 21:04:43
PMLA-L000709-SYN,PMLA-C000834-SYN,AUTO,58740.42,8.03,84,734.26,58740.42,2022-07-06,2022-08-02,2022-08-07,2029-06-26,APPROVED,PROPERTY,686,0.26,0,0,2026-01-10 21:04:43
PMLA-L000710-SYN,PMLA-C000839-SYN,AUTO,31843.7,2.84,84,398.05,8495.58,2024-05-23,2024-06-03,2024-06-15,2031-04-28,ACTIVE,SAVINGS,772,0.38,0,0,2026-01-10 21:04:43
PMLA-L000711-SYN,PMLA-C000490-SYN,AUTO,36979.28,3.12,36,1078.56,36979.28,2020-04-15,2020-05-09,2020-05-11,2023-04-24,APPROVED,PROPERTY,624,0.25,0,0,2026-01-10 21:04:43
PMLA-L000712-SYN,PMLA-C000016-SYN,LINE_OF_CREDIT,71039.17,4.65,0,0,71039.17,2018-03-20,2018-04-19,2018-04-28,,APPROVED,NONE,590,0.55,0,0,2026-01-10 21:04:43
PMLA-L000713-SYN,PMLA-C001286-SYN,MORTGAGE,1490862.94,6.57,180,8696.7,1490862.94,2022-12-03,2022-12-17,2022-12-21,2037-09-29,APPROVED,PROPERTY,583,0.47,0,0,2026-01-10 21:04:43
PMLA-L000714-SYN,PMLA-C000116-SYN,MORTGAGE,1072118.43,9.41,120,9381.04,1072118.43,2021-12-27,2022-01-05,2022-01-11,2031-11-14,WRITTEN_OFF,PROPERTY,826,0.4,0,0,2026-01-10 21:04:43
PMLA-L000715-SYN,PMLA-C000100-SYN,MORTGAGE,722870.38,4.2,360,2108.37,0,2023-03-17,2023-03-28,2023-04-10,2052-10-21,CLOSED,SAVINGS,682,0.5,0,0,2026-01-10 21:04:43
PMLA-L000716-SYN,PMLA-C000694-SYN,MORTGAGE,839962.54,11.4,120,7349.67,839962.54,2023-12-06,,,,REJECTED,SAVINGS,585,0.43,0,0,2026-01-10 21:04:43
PMLA-L000717-SYN,PMLA-C000791-SYN,MORTGAGE,1274541.04,3.31,300,4460.89,962539.27,2018-03-06,2018-04-05,2018-04-13,2042-11-25,ACTIVE,NONE,708,0.26,3,0,2026-01-10 21:04:43
PMLA-L000718-SYN,PMLA-C000871-SYN,MORTGAGE,616741.93,11.61,240,2698.25,231104.29,2023-12-11,2023-12-26,2024-01-03,2043-09-12,ACTIVE,VEHICLE,647,0.49,2,0,2026-01-10 21:04:43
PMLA-L000719-SYN,PMLA-C001073-SYN,PERSONAL,28934.36,10.6,60,506.35,28934.36,2018-10-12,2018-10-23,2018-11-02,2023-09-27,APPROVED,NONE,726,0.45,0,0,2026-01-10 21:04:43
PMLA-L000720-SYN,PMLA-C000188-SYN,MORTGAGE,750260.73,8.51,300,2625.91,0,2024-01-07,2024-02-02,2024-02-13,2048-09-23,CLOSED,NONE,765,0.36,0,0,2026-01-10 21:04:43
PMLA-L000721-SYN,PMLA-C000496-SYN,PERSONAL,18488.67,6.97,12,1617.76,18488.67,2023-04-30,2023-05-10,2023-05-15,2024-05-04,APPROVED,NONE,751,0.44,0,0,2026-01-10 21:04:43
PMLA-L000722-SYN,PMLA-C001253-SYN,BUSINESS,109437.1,3.78,36,3191.92,28336.88,2022-01-02,2022-01-16,2022-01-18,2024-12-31,ACTIVE,NONE,760,0.35,0,0,2026-01-10 21:04:43
PMLA-L000723-SYN,PMLA-C000921-SYN,MORTGAGE,1062603.51,11.14,240,4648.89,1062603.51,2019-08-14,2019-08-15,2019-08-24,2039-05-02,APPROVED,PROPERTY,737,0.2,0,0,2026-01-10 21:04:43
PMLA-L000724-SYN,PMLA-C001267-SYN,MORTGAGE,211827.04,6.67,180,1235.66,211827.04,2021-08-17,,,,REJECTED,VEHICLE,678,0.2,0,0,2026-01-10 21:04:43
PMLA-L000725-SYN,PMLA-C000801-SYN,MORTGAGE,735246.21,7.33,240,3216.7,735246.21,2019-06-13,2019-07-10,2019-07-11,2039-03-27,APPROVED,NONE,711,0.48,0,0,2026-01-10 21:04:43
PMLA-L000726-SYN,PMLA-C000967-SYN,LINE_OF_CREDIT,17002.37,8.54,0,0,1925.76,2022-01-15,2022-02-01,2022-02-11,,ACTIVE,NONE,808,0.28,5,0,2026-01-10 21:04:43
PMLA-L000727-SYN,PMLA-C001410-SYN,PERSONAL,17959.06,8.45,12,1571.42,17959.06,2022-08-03,,,,REJECTED,NONE,799,0.43,0,0,2026-01-10 21:04:43
