bureau_row_id,gt_person_id,link_shared_id,bureau_internal_id,bureau_pull_ts,birth_year,sex,home_postal_fsa,home_province,bureau_score,inquiries_12m,inquiries_90d,tradelines_open,tradelines_revolving,tradelines_installment,tradelines_mortgage,credit_utilization_pct,max_utilization_12m_pct,credit_limit_total,balance_total,delinq_30d_12m,delinq_60d_12m,delinq_90d_12m,derogatory_count,bankruptcy_flag,months_since_bankruptcy,consumer_proposal_flag,addresses_count_24m,employers_count_24m,thin_file_flag,created_at,updated_at,source_system
582,8394,,baf13d057feabd5a,2025-04-16 19:12:59,1999,F,K3S,MB,644,2,2,8,4,3,1,44.16,61.12,57266.58,27634.62,0,0,1,0,False,,False,1,2,False,2025-04-05,2025-04-21,bureau_v1
583,4161,41274d028f4028d1,766b3940fc3a5b66,2025-03-09 09:57:56,1991,F,L7J,NB,482,2,1,1,3,1,0,73.1,119.75,6009.97,8719.44,2,0,0,0,False,,False,0,1,True,2025-02-17,2025-03-11,bureau_v1
584,8289,f468f49ca110136b,4b52d6ab7c94f006,2025-04-15 17:31:35,1979,F,A5J,ON,688,2,1,3,2,3,1,29.48,56.01,10867.0,55852.63,0,0,0,0,False,,False,2,0,False,2025-04-01,2025-04-15,bureau_v1
585,5145,,629dfcbc5392526f,2025-03-23 18:45:06,1967,M,L9P,NT,594,0,0,11,6,3,2,32.11,32.11,36863.53,15596.4,2,0,0,0,False,,False,2,2,False,2025-03-20,2025-03-25,bureau_v1
586,7987,,1e5a16a765715919,2025-05-28 12:29:00,1967,M,E1E,NB,674,4,0,4,3,0,1,71.29,71.29,6973.65,2378.61,0,0,0,0,False,,False,1,4,False,2025-05-11,2025-05-29,bureau_v1
587,1187,fb790658eed8a71e,85a2c747bd76b42b,2025-03-21 11:52:33,1980,M,N8P,BC,612,3,0,2,4,1,0,0.0,77.2,215884.03,46563.91,0,0,0,0,False,,False,0,0,False,2025-03-01,2025-03-23,bureau_v1
588,1853,,22094ab2a613c6c9,2025-05-05 12:18:39,1986,F,V5N,NU,787,1,1,5,2,3,1,41.59,41.59,47083.94,46592.71,0,0,0,1,False,,False,0,1,False,2025-04-22,2025-05-09,bureau_v1
589,5629,637c244a5b8b14d0,c228cd67b61c656c,2025-01-23 16:52:36,1998,M,P3Y,NS,556,2,1,9,6,2,1,57.77,57.77,8438.52,11308.85,0,1,0,1,False,,False,2,0,False,2025-01-01,2025-01-23,bureau_v1
590,7835,,ddbae1e981ea2635,2025-05-09 17:40:35,1975,M,J2R,PE,623,3,3,4,4,1,0,4.2,4.2,36333.96,6448.22,0,0,0,0,False,,False,2,1,False,2025-04-21,2025-05-15,bureau_v1
591,428,48f573ba655a43a4,41e5c579eb5818b7,2025-01-04 12:28:12,1998,F,M0B,ON,677,2,1,2,3,0,0,68.74,71.61,6399.54,12202.54,0,0,0,0,False,,False,0,1,False,2024-12-08,2025-01-06,bureau_v1
592,1856,778469f5f3b57423,34fb9061a0f5896a,2025-03-15 12:16:29,1972,M,S1K,NS,636,1,1,5,3,2,2,37.44,37.44,16009.19,14484.96,0,0,0,0,False,,False,3,0,False,2025-02-24,2025-03-20,bureau_v1
593,8825,07e221301e85c3ac,9f68d1efbe4fae02,2025-04-29 16:15:16,1979,F,P0J,SK,770,4,0,5,4,0,1,18.88,72.54,26002.34,1874.85,3,0,0,0,False,,False,1,1,False,2025-04-06,2025-05-04,bureau_v1
594,7475,0301f28bf557f471,b8cef3d51ecf8a66,2025-02-12 14:17:31,1982,M,Y8V,ON,572,2,0,2,2,1,0,26.33,77.43,26954.29,10994.09,0,0,0,0,False,,False,1,1,False,2025-01-22,2025-02-15,bureau_v1
595,7682,df721b31503aea41,156bb194c2961fef,2025-08-10 10:45:21,1951,F,K3V,BC,679,1,0,5,5,2,0,75.96,92.83,16898.53,12890.66,0,0,0,1,False,,False,0,1,False,2025-08-05,2025-08-14,bureau_v1
596,4850,7b9bf86e0075178b,b6830bf84179b715,2025-03-13 14:32:14,1949,M,G9M,NL,834,0,0,4,2,2,0,80.85,105.67,41819.09,19341.2,0,0,0,0,False,,False,3,0,False,2025-02-16,2025-03-14,bureau_v1
597,7562,,8c454fcd4e16f1cf,2025-07-31 12:08:28,1991,F,N9Y,QC,475,0,0,11,6,6,0,26.15,65.71,127097.24,18335.79,0,0,1,0,False,,False,1,1,False,2025-07-16,2025-08-01,bureau_v1
598,2823,45a98bc2f7dff7aa,44530b18e9e87228,2025-05-24 19:31:48,1958,M,E8S,MB,514,3,1,8,6,2,1,92.57,113.69,24844.25,63081.07,0,0,0,0,False,,False,2,1,False,2025-05-06,2025-05-30,bureau_v1
599,8754,,a08b1f6250a02bc3,2025-05-23 14:05:38,1994,M,R2E,SK,743,2,0,9,4,4,2,37.93,150.31,76819.33,5417.99,1,0,0,0,False,,False,1,0,False,2025-05-17,2025-05-24,bureau_v1
600,6285,,968f85b76fc1ed92,2025-05-01 10:11:10,1950,M,N3H,SK,651,2,1,4,5,1,0,26.77,108.47,16632.23,6403.2,1,1,0,0,False,,False,0,3,False,2025-04-08,2025-05-01,bureau_v1
601,2446,df4d140ccf89bb59,41a6052d11e4bbaa,2025-04-01 18:59:49,1956,M,Y2Y,PE,619,2,0,7,1,5,1,49.2,49.2,28130.28,14260.25,1,0,0,0,False,,False,0,0,False,2025-03-31,2025-04-06,bureau_v1
602,5594,62b20c0509ffb934,1f1a0216cf26de98,2025-07-19 13:49:15,1983,M,B5V,AB,819,4,1,4,5,1,1,102.31,102.31,5500.07,2755.55,0,0,0,0,True,33.0,False,0,0,False,2025-06-20,2025-07-21,bureau_v1
603,5416,357c605d92c0b8e7,0ad470f9ab79aac0,2025-03-03 13:12:57,1978,F,X8L,PE,682,1,1,4,3,3,0,35.13,35.13,8308.37,75919.9,2,1,0,0,False,,False,0,1,False,2025-02-09,2025-03-09,bureau_v1
604,7554,5c39f75bbc1bf8b2,f35b6be1bf362c68,2025-01-10 09:39:14,1991,M,E0H,NL,625,1,1,10,10,0,0,75.18,75.18,32660.59,9636.86,1,1,0,0,False,,False,0,1,False,2024-12-13,2025-01-13,bureau_v1
605,6800,97fdb672bf784b9a,506a176f52a102e0,2025-01-30 09:00:08,2001,M,T6V,NT,702,2,1,9,4,5,1,48.46,48.46,52692.35,1502.48,0,1,0,1,False,,False,1,2,False,2025-01-28,2025-02-01,bureau_v1
606,7022,d5a3bed3dde45b63,ceef80bf8c436d1e,2025-06-19 12:53:26,1996,M,H8V,NU,715,1,0,5,4,2,2,40.46,40.46,68723.43,6530.75,1,0,0,0,False,,False,1,0,False,2025-06-10,2025-06-23,bureau_v1
607,3293,cce5a4ad9f4623e0,329541fd6d297e7c,2025-03-15 14:41:03,1995,F,A8J,ON,717,2,0,7,3,4,0,16.16,77.21,22418.16,19805.17,1,0,0,0,False,,True,1,0,False,2025-02-18,2025-03-15,bureau_v1
608,4362,521f77430e0587b8,e6619b2d8914fbcf,2025-05-24 13:31:09,1972,M,J6P,BC,593,4,3,3,3,2,0,59.27,116.72,10396.29,33700.56,2,0,0,0,False,,False,0,1,False,2025-05-22,2025-05-24,bureau_v1
609,3346,5502fcc57e4a219b,31a85893e6e86851,2025-08-10 15:33:34,1979,M,K3A,MB,639,1,0,6,3,4,2,83.18,83.18,47794.15,13577.44,0,0,0,0,False,,False,2,0,False,2025-08-01,2025-08-16,bureau_v1
610,7690,,669a968ca81db865,2025-02-24 17:55:23,1991,F,X5X,SK,669,2,1,3,2,1,1,78.67,78.67,6503.44,2120.93,1,0,0,0,False,,False,2,0,False,2025-02-03,2025-02-25,bureau_v1
611,5198,c17bf522c90ab76f,116f2d6c26a1360b,2025-04-24 16:11:58,1952,M,S2L,NS,657,0,0,5,4,2,0,71.55,71.55,61688.45,3653.8,0,0,0,0,False,,False,0,0,False,2025-04-02,2025-04-30,bureau_v1
612,7164,7c3d022a5fab5516,6dfa12ba993d575e,2025-04-20 09:55:59,1960,F,C1B,NT,547,2,0,6,5,3,0,13.83,104.92,29743.88,1370.04,0,0,0,0,False,,False,1,2,False,2025-04-02,2025-04-23,bureau_v1
613,4653,852bee4418a604cc,a800025c1ee334ea,2025-07-14 18:18:20,1981,F,S2B,MB,650,0,0,9,6,4,0,41.87,116.65,16436.58,4950.86,0,0,1,0,False,,False,2,2,False,2025-07-12,2025-07-16,bureau_v1
614,8280,,e96796f0831d8ca9,2025-06-27 16:46:33,1982,M,K4E,YT,697,0,0,7,4,2,1,33.71,79.0,31562.11,3305.14,0,0,0,0,False,,False,1,0,False,2025-05-31,2025-07-02,bureau_v1
615,3958,863398e00d4070b0,5c4f3f6ed1b9e7a3,2025-05-20 19:24:04,1968,F,T2S,NT,495,2,0,6,4,0,2,81.47,81.47,41778.13,38761.46,0,1,0,0,False,,False,1,0,False,2025-05-06,2025-05-20,bureau_v1
616,2089,ead25b5e45bb6cd3,7154716f3889304b,2025-05-29 13:57:19,2000,M,M6L,PE,563,1,1,0,1,0,0,95.36,147.68,9140.22,25046.28,0,0,0,0,False,,False,1,1,True,2025-05-28,2025-06-01,bureau_v1
617,6071,4860cd819706c4e7,77f907d3b388f9c6,2025-03-03 13:59:47,1966,F,X4H,NB,641,3,1,5,7,0,1,17.4,17.4,115008.1,3541.79,2,1,1,0,False,,False,1,3,False,2025-02-10,2025-03-05,bureau_v1
618,1154,70cb4797c284124b,89611027fd1fc376,2025-04-27 13:45:02,1978,F,X9Y,ON,814,0,0,1,0,4,0,64.96,88.78,7400.39,9117.24,0,0,0,0,False,,False,2,0,True,2025-04-18,2025-05-02,bureau_v1
619,6627,,24fbdc3a8cee10ab,2025-06-05 17:08:34,1995,F,R4P,YT,649,0,0,6,3,2,1,0.0,54.05,29293.19,32757.14,0,0,0,0,False,,False,0,0,False,2025-05-31,2025-06-06,bureau_v1
620,3760,f6e8625e2ab0511e,e5dd5ece0a7d2939,2025-04-21 15:19:53,2000,F,T0J,YT,728,0,0,2,2,1,1,69.66,105.68,27859.44,15710.03,0,0,0,0,False,,False,2,1,False,2025-04-10,2025-04-24,bureau_v1
621,1800,,74223e3c9aabe93e,2025-04-06 16:40:44,1948,F,X8Y,PE,751,3,1,4,5,1,1,10.62,58.95,27479.17,31927.64,0,0,0,0,False,,False,1,2,False,2025-03-08,2025-04-10,bureau_v1
622,1717,,a298433f262e8759,2025-07-04 12:37:42,1989,F,S8E,NT,829,0,0,3,3,1,1,93.04,131.9,35944.33,4691.33,0,0,0,0,False,,False,2,2,False,2025-06-13,2025-07-05,bureau_v1
623,1026,,f082ce7b791bdb68,2025-02-09 10:15:10,1954,F,L1B,YT,750,1,0,4,3,2,0,51.22,51.22,24077.03,1333.48,1,0,0,0,False,,False,3,1,False,2025-02-04,2025-02-14,bureau_v1
624,2443,4a4094b00e99ddcc,d529ace54cb780ee,2025-03-17 16:38:00,1971,M,X0C,ON,686,5,2,4,3,3,1,74.94,74.94,21126.4,8730.82,0,0,0,1,False,,False,2,0,False,2025-02-22,2025-03-21,bureau_v1
625,6688,,7a58844c4c6b2b1a,2025-05-28 17:20:02,1999,F,L2M,AB,535,2,0,4,3,1,1,58.87,58.87,68445.59,6615.93,2,2,0,0,False,,False,2,1,False,2025-04-30,2025-05-30,bureau_v1
626,3970,df69209bc662754a,2741a1a50cddb1be,2025-06-20 12:57:47,1951,F,P7L,AB,645,3,1,3,1,1,2,48.01,48.01,21778.75,2801.57,0,0,0,0,False,,False,4,2,False,2025-05-26,2025-06-21,bureau_v1
627,6890,,0ed992e5e4c19119,2025-01-14 11:43:55,1978,F,L9V,AB,666,2,1,5,4,2,1,84.15,99.4,23341.39,5147.29,1,0,0,0,False,,False,2,0,False,2025-01-02,2025-01-19,bureau_v1
628,4148,,62e85f5442242be6,2025-03-24 11:47:33,1984,M,B5V,NB,794,1,0,6,3,3,0,62.95,62.95,42183.87,5052.26,0,0,0,0,False,,False,2,1,False,2025-03-01,2025-03-30,bureau_v1
629,5347,8e38d9c39e8bce3c,6bda2721b1854e2f,2025-04-13 19:56:53,1994,M,K4C,YT,630,2,2,9,8,1,1,82.07,82.07,80557.12,14031.45,0,0,0,0,False,,False,2,0,False,2025-03-21,2025-04-15,bureau_v1
630,7205,8397ab21717fa296,130ec7623cc24b64,2025-05-21 14:41:14,2001,F,K9P,YT,593,2,2,1,2,0,0,24.73,84.15,93732.2,36422.86,1,1,1,0,False,,False,1,2,True,2025-05-04,2025-05-26,bureau_v1
631,8518,,3f7b4cc3be5ee448,2025-08-03 18:43:50,1976,F,J5C,AB,776,4,2,1,0,3,0,74.67,128.51,13735.4,17885.13,2,0,0,0,False,,False,0,1,True,2025-07-29,2025-08-06,bureau_v1
632,647,e9140c800526cda0,553d280d9b510c5d,2025-04-16 15:12:01,2002,F,G7H,MB,657,1,0,3,2,2,0,48.65,48.65,60752.5,4325.33,1,1,0,0,False,,False,1,0,False,2025-04-11,2025-04-19,bureau_v1
633,1625,a4986fd3fe0f90e4,92dbe578d6e30f0b,2025-02-12 13:33:29,1996,F,M2J,PE,649,0,0,7,6,3,0,22.7,58.8,18629.11,22623.17,0,0,1,0,False,,False,1,2,False,2025-01-21,2025-02-13,bureau_v1
634,4401,211d521c51e840fd,75c6221262d9f07a,2025-06-03 19:00:20,1988,F,R2C,NU,691,1,1,5,1,5,1,68.79,68.79,40223.94,1097.49,0,0,0,0,False,,False,3,1,False,2025-05-25,2025-06-04,bureau_v1
635,1200,09e77c44ac4108d8,5012123a55da85df,2025-04-05 10:27:14,1976,M,S3S,NB,717,2,0,1,3,1,0,45.24,45.24,118886.13,9760.9,0,0,0,0,False,,False,0,1,True,2025-03-16,2025-04-09,bureau_v1
636,7162,05ef0c3fc3e803c4,843da0ef72a0adfb,2025-02-17 11:29:29,1953,F,H6C,SK,660,2,0,6,4,3,0,20.76,63.9,55940.52,47439.69,1,0,0,0,False,,False,0,1,False,2025-01-29,2025-02-19,bureau_v1
637,8350,c2cb6386e7f6c84c,054b48aff0b08671,2025-03-13 18:25:25,1981,M,Y3S,BC,843,1,1,2,2,0,0,44.41,51.85,20904.11,15781.85,0,0,0,0,False,,False,0,0,False,2025-02-18,2025-03-14,bureau_v1
638,3068,0c35d9e71f2d9d27,759b7406f4dc5a89,2025-04-25 16:18:26,1968,M,K6J,SK,720,3,1,3,5,0,0,35.71,65.08,21251.55,5112.79,0,0,0,0,False,,False,2,0,False,2025-03-28,2025-04-26,bureau_v1
639,7130,,69a096a8d84ca946,2025-04-22 16:28:16,1990,F,M8S,NS,747,1,1,6,2,4,1,26.12,125.73,16779.72,18208.1,1,0,0,0,False,,False,3,0,False,2025-04-21,2025-04-27,bureau_v1
640,4882,18abaf69d71b5949,cec877f03af026a3,2025-07-07 09:58:24,1984,F,M6E,NS,644,1,0,6,7,0,0,76.91,76.91,30155.53,2138.52,0,1,0,0,False,,False,2,1,False,2025-06-22,2025-07-12,bureau_v1
641,3989,b53484dc4f820aba,955af16ae7da1908,2025-02-11 18:26:31,1994,M,B1L,NL,763,0,0,3,5,0,1,0.0,68.01,10823.33,20693.41,0,0,0,0,False,,False,1,1,False,2025-01-27,2025-02-17,bureau_v1
642,1963,f0369b000be6f122,775254604d34fe99,2025-02-15 13:34:41,1970,M,M4B,ON,556,5,3,6,2,6,0,63.13,88.44,37475.18,31667.44,0,0,0,0,False,,False,2,3,False,2025-01-24,2025-02-21,bureau_v1
643,8270,aad5824b1429afc6,eaa371b8509c2bd3,2025-02-17 17:41:52,1990,F,M8L,QC,565,3,1,7,5,2,1,21.7,21.7,28487.05,12130.68,0,0,0,0,False,,False,0,1,False,2025-02-16,2025-02-17,bureau_v1
644,696,,e3f4c72c1af4693e,2025-03-28 16:00:34,1980,F,J7C,AB,815,3,1,1,2,0,0,16.5,52.94,22749.68,13508.23,1,0,0,0,False,,True,3,1,True,2025-03-12,2025-04-02,bureau_v1
645,1906,78f9ce4d3e55edb7,1c36d54619312007,2025-03-11 19:09:44,2004,M,J8S,SK,699,1,0,5,4,2,0,36.03,64.28,22282.06,81092.32,0,1,0,1,False,,False,0,0,False,2025-02-21,2025-03-12,bureau_v1
646,8526,,fc586c319698f2fd,2025-07-06 13:47:36,2000,F,S8L,PE,888,1,1,11,6,4,1,55.79,55.79,23530.88,10873.52,0,0,1,1,False,,False,2,1,False,2025-07-01,2025-07-10,bureau_v1
647,7381,,9f617175c8a72e74,2025-01-30 15:47:02,1988,M,J2H,NL,604,1,0,1,1,1,0,20.31,76.16,42290.99,10279.3,1,0,0,0,False,,False,2,0,True,2025-01-12,2025-02-01,bureau_v1
648,5305,a77c80716ebe4ea3,2d3cdc996fb4b737,2025-07-11 11:38:17,1995,M,G7N,YT,714,6,2,0,1,2,0,101.85,101.85,16316.41,79453.02,1,0,0,0,False,,False,1,1,True,2025-06-13,2025-07-15,bureau_v1
649,6377,77471ef037f1e16c,5d2d2b7dc5682d65,2025-04-06 14:09:38,1995,M,C5J,AB,816,2,1,1,3,1,0,23.55,68.64,71070.33,31206.25,0,0,0,0,False,,False,2,0,True,2025-03-30,2025-04-11,bureau_v1
650,8293,5d226f8718c75c42,0a38dd9f5f3a884b,2025-01-31 09:59:54,1977,M,V0A,BC,759,2,1,5,5,1,0,22.21,140.9,27966.84,136014.39,2,0,0,0,False,,False,2,1,False,2025-01-09,2025-02-02,bureau_v1
651,390,f1e82f97fa11217c,e2773168437e13c9,2025-07-06 12:04:06,1952,F,T7N,NT,639,0,0,7,4,4,0,26.65,63.59,16719.65,3614.35,1,0,0,0,False,,False,1,0,False,2025-06-09,2025-07-10,bureau_v1
652,2899,,36c83be28add459d,2025-06-19 13:30:13,1963,F,L2A,AB,623,0,0,5,7,0,0,81.02,85.77,4619.87,147616.87,0,0,0,0,False,,False,3,1,False,2025-06-11,2025-06-24,bureau_v1
653,5238,75840f41ebda93ef,536a556a536c9c20,2025-05-15 16:12:53,1966,F,Y5N,AB,561,2,2,4,3,2,1,44.13,44.13,6085.15,52376.97,0,1,0,0,False,,False,0,0,False,2025-04-25,2025-05-20,bureau_v1
654,7263,2b36b321d251e566,a98ae79104ad2f7e,2025-03-27 11:39:30,1951,M,V4N,ON,771,2,1,7,0,5,3,50.82,71.99,53302.94,18447.33,1,1,0,0,False,,False,1,2,False,2025-03-06,2025-03-31,bureau_v1
655,3903,5e37fcb1c23ad9b1,f9b3401e0667c6d7,2025-04-07 16:55:58,2003,X,G3K,YT,630,0,0,3,3,1,2,52.3,82.9,36526.76,14029.37,0,0,0,0,False,,False,0,0,False,2025-03-23,2025-04-12,bureau_v1
656,7995,19be95b67751f8dc,6ee4126a2a86a60d,2025-04-07 19:51:04,1996,M,N1J,NL,803,0,0,5,2,5,0,59.12,59.12,5467.59,26328.56,0,0,0,0,False,,False,0,0,False,2025-03-31,2025-04-11,bureau_v1
657,7948,,e8c8b76b694cb517,2025-07-05 12:02:24,1977,F,P8A,YT,667,0,0,9,4,4,1,34.64,63.34,6606.62,24695.32,0,0,0,0,False,,False,0,1,False,2025-06-14,2025-07-06,bureau_v1
658,2151,,727fea7e40a89979,2025-02-05 09:41:05,2003,F,V4J,BC,761,2,1,6,5,2,0,72.68,72.68,19828.48,109314.28,1,1,0,0,True,5.0,False,0,1,False,2025-01-28,2025-02-11,bureau_v1
659,1434,ce71cb0e1c76b051,58e3f8742da5cb3d,2025-08-05 11:41:53,1995,M,K1M,NS,618,1,0,5,3,3,1,20.07,155.72,33801.18,823.37,0,0,0,0,True,45.0,False,0,0,False,2025-07-26,2025-08-08,bureau_v1
660,7760,8efe142a533a6f88,5ca68ea626c85250,2025-07-09 15:00:33,2002,F,P0E,BC,592,3,0,8,4,3,1,21.89,98.12,44540.44,115552.81,1,1,0,0,False,,False,2,1,False,2025-06-27,2025-07-11,bureau_v1
661,7381,,9f617175c8a72e74,2025-05-02 17:56:06,1988,M,J2H,NL,706,6,3,9,3,3,3,115.15,115.15,27662.48,1553.9,0,0,0,0,False,,False,0,0,False,2025-04-23,2025-05-05,bureau_v1
662,6954,,58124d0f22b60edc,2025-06-30 12:50:57,1966,F,J5Y,MB,798,2,2,2,3,1,1,49.97,74.73,26138.09,4632.82,0,0,0,0,False,,False,1,1,False,2025-06-18,2025-06-30,bureau_v1
663,4579,,dd093297fb5a3a56,2025-05-14 16:18:07,1987,M,N8J,MB,727,2,1,2,1,1,1,74.71,108.51,67743.13,33052.09,1,0,0,0,False,,False,2,1,False,2025-05-11,2025-05-18,bureau_v1
664,7836,,1cf59fd28c62711d,2025-05-11 15:28:17,1952,F,P5P,YT,635,2,1,3,3,3,0,57.66,57.66,15068.52,22921.93,2,0,0,1,False,,False,0,0,False,2025-04-12,2025-05-12,bureau_v1
665,8620,,7e99db40ab61ad02,2025-01-24 16:33:47,1949,M,V5E,NL,582,1,0,14,8,4,2,63.05,112.25,14347.64,16878.68,2,2,0,0,False,,False,1,1,False,2025-01-14,2025-01-24,bureau_v1
666,1162,0b976427e2dc3644,8f29f5efad85e87f,2025-07-16 10:08:14,1949,F,B2B,SK,670,1,0,8,4,3,1,58.77,63.06,25155.98,10064.04,0,0,0,0,False,,False,0,0,False,2025-07-11,2025-07-19,bureau_v1
667,6096,,a40e0457d301b256,2025-01-26 14:24:18,1985,M,E6K,NL,722,4,3,7,5,3,1,18.55,18.77,14748.03,9324.46,1,0,0,0,False,,False,2,0,False,2025-01-20,2025-01-27,bureau_v1
668,8023,,46e0ef8837917b90,2025-05-23 17:52:21,1974,M,Y6V,NS,690,3,2,2,3,1,0,44.52,121.62,16271.04,10618.66,0,0,0,0,False,,False,1,1,False,2025-05-02,2025-05-25,bureau_v1
669,2739,b7c5e7155d91c980,c21055770694483e,2025-02-25 14:30:12,2000,F,L5E,SK,733,3,0,6,4,2,2,45.11,45.11,59349.84,12625.09,1,0,0,0,False,,False,3,1,False,2025-02-02,2025-03-03,bureau_v1
670,232,1b79d8a7c177759b,d91c932eb92d9d6e,2025-07-23 11:24:29,1964,F,J0Y,MB,740,2,1,4,4,2,1,44.04,73.6,8798.56,94524.28,0,0,0,0,False,,False,0,0,False,2025-07-19,2025-07-27,bureau_v1
671,6547,0640160ffb3610a4,9f4fea747db8c59a,2025-06-26 14:24:30,1994,F,N2J,MB,667,0,0,8,7,0,3,48.54,48.54,6980.67,24307.6,1,0,0,0,False,,False,2,0,False,2025-06-17,2025-06-28,bureau_v1
672,6121,,b44844b067c77214,2025-03-10 18:44:00,1997,M,P4X,QC,679,2,1,2,2,2,1,0.0,65.89,55049.69,40082.35,2,0,0,0,False,,False,1,1,False,2025-02-17,2025-03-11,bureau_v1
673,5683,b13e3924c279b1dc,40b6908bfd7f1e1c,2025-03-21 19:20:51,1973,F,N3S,NS,645,3,1,4,0,3,1,39.7,43.49,14548.77,11893.04,0,0,0,0,False,,False,0,3,False,2025-03-18,2025-03-26,bureau_v1
674,6742,,c6115236a56bef33,2025-01-12 09:35:29,1962,F,H8L,NL,695,0,0,6,6,3,0,68.58,68.58,14063.91,3696.13,0,0,0,0,False,,False,1,1,False,2024-12-16,2025-01-12,bureau_v1
675,7873,63bd0317e54c62d8,3d7f5bcb8adc2d86,2025-07-31 13:01:20,1985,F,E8K,SK,837,4,1,13,8,5,1,44.39,44.39,24719.47,2094.13,1,0,1,0,False,,False,0,1,False,2025-07-17,2025-07-31,bureau_v1
676,8525,,212b0a49df7cc7b0,2025-06-14 12:56:30,1964,F,L2P,ON,543,3,1,5,3,3,1,34.98,56.75,30250.87,2055.03,0,1,0,0,False,,False,3,2,False,2025-05-28,2025-06-19,bureau_v1
677,4740,6737392d0caeebd1,a828863a19884717,2025-03-14 14:54:09,1959,M,E4L,NL,658,3,2,8,5,2,1,40.72,40.72,23416.13,19674.74,0,1,0,0,False,,False,2,3,False,2025-03-01,2025-03-19,bureau_v1
678,4515,a068e7d87c4d03ba,38fa7b7e07eb7549,2025-03-25 10:02:26,1952,M,S4M,YT,788,3,1,4,2,2,1,15.32,31.31,15642.74,2309.47,0,0,0,0,False,,False,2,0,False,2025-03-11,2025-03-29,bureau_v1
679,3214,8c0c69deac8b8b98,f28594dba084eabe,2025-02-25 19:36:54,1987,F,J3T,ON,702,2,2,4,5,1,1,30.52,30.52,56775.64,27631.46,0,0,0,0,False,,False,2,0,False,2025-01-28,2025-03-01,bureau_v1
680,5741,,53242a33cd6a2d45,2025-05-15 15:07:45,1947,F,H0N,QC,604,1,0,2,2,2,1,52.07,120.71,33143.72,74713.88,0,1,0,0,False,,False,1,0,False,2025-05-07,2025-05-21,bureau_v1
681,6516,,3adc248f57b876bd,2025-07-31 11:11:36,1989,M,S7C,NU,604,1,1,5,2,4,0,122.22,122.22,113989.72,39761.92,0,2,1,0,False,,False,0,1,False,2025-07-13,2025-08-03,bureau_v1
682,602,3c1b9b245124b9f9,78ad4feeb27474e8,2025-01-13 15:04:31,1961,M,J8C,ON,585,2,1,2,3,0,1,32.49,48.75,12982.12,3661.13,2,0,0,0,False,,False,2,2,False,2025-01-07,2025-01-19,bureau_v1
683,7925,638058fb5e7d7fc6,5d82a0123c5ae4bb,2025-02-08 16:22:58,1954,M,L5H,NL,806,0,0,11,6,3,2,70.73,111.22,20103.88,3816.84,0,0,0,0,False,,False,1,1,False,2025-01-15,2025-02-10,bureau_v1
684,1854,,be5e3e048d65143f,2025-05-21 16:13:02,1979,F,K2R,NS,748,1,1,4,3,0,3,65.76,77.75,21493.29,197810.94,0,0,0,0,False,,False,3,1,False,2025-04-22,2025-05-21,bureau_v1
685,6701,a7e3317be1a0baa1,4abb9d915e950e13,2025-01-07 17:19:21,1989,F,K0N,QC,661,0,0,5,4,3,0,116.77,116.77,17492.29,7945.11,0,0,0,0,False,,False,1,0,False,2024-12-14,2025-01-09,bureau_v1
686,1777,,a299dae0d1ee98d7,2025-04-19 18:59:22,2004,M,N2S,YT,777,1,1,8,7,3,1,36.16,54.87,44189.85,23138.41,0,0,0,0,False,,False,2,0,False,2025-03-26,2025-04-24,bureau_v1
687,2624,3df4215fe6e2b824,8e1c8252c6d30e1e,2025-02-18 09:27:11,1985,M,Y4R,NL,549,1,1,6,4,2,1,88.44,88.44,19683.7,10833.18,0,0,1,0,False,,False,1,0,False,2025-02-06,2025-02-18,bureau_v1
688,807,,17a69e25057782b6,2025-01-18 15:11:06,1950,F,S4K,NL,641,1,1,1,3,1,0,46.44,46.44,300000.0,22818.08,0,0,1,1,False,,False,4,0,True,2025-01-08,2025-01-21,bureau_v1
689,5554,1c0275e4dc8b2054,7c501f614d1a7f31,2025-05-18 09:40:25,1975,F,V1A,NS,652,2,0,8,7,2,1,56.72,112.6,24162.92,71116.63,1,0,1,0,False,,False,1,1,False,2025-04-23,2025-05-18,bureau_v1
690,4911,,776a2c7ca5329183,2025-07-18 18:15:09,1991,M,N5B,SK,751,5,2,8,4,4,1,11.36,86.15,28497.1,2613.87,1,0,0,0,False,,False,4,1,False,2025-06-19,2025-07-22,bureau_v1
691,8191,4b2c306dbef42982,16ac2fe06c612538,2025-03-06 09:18:37,1976,F,T8T,QC,731,2,0,7,2,5,0,0.0,82.01,30241.78,16935.56,2,0,1,0,False,,False,1,1,False,2025-02-26,2025-03-11,bureau_v1
692,7818,9b6fa1cf11b4f4ac,d34b2c7c86f1cbd1,2025-06-13 17:47:17,1957,M,R4Y,ON,690,4,1,5,3,4,0,85.06,85.06,180371.1,5454.49,0,0,0,0,False,,False,1,0,False,2025-05-15,2025-06-13,bureau_v1
693,8186,929d40125c82785f,7865d45bb0132888,2025-06-12 09:47:47,1959,F,R4X,NT,801,3,1,4,4,1,0,28.68,62.41,4724.17,6581.08,0,0,0,0,False,,False,3,1,False,2025-05-24,2025-06-15,bureau_v1
694,8537,,378295ef4aa708ae,2025-03-18 16:17:29,1996,F,Y6E,NU,721,3,1,8,5,2,2,25.03,76.27,70537.57,52406.65,1,0,0,0,False,,False,1,1,False,2025-03-16,2025-03-20,bureau_v1
